demand_point_index,x_coordinate,y_coordinate,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,nearest_supply_index,nearest_supply_idx,2019_gap,2020_gap,2018_gap,2018_demand,2018_supply
998,38.5,15.5,2.07168589502622,3.47861013170838,9.21628651524002,24.5984699890885,28.4979055649778,43.235784313439,57.4202689985321,57.3159496382056,94.1100532923035,89.3183230213375,115.350226859353,69,69,,,83.1100532923035,94.1100532923035,11.0
999,39.5,15.5,1.20727546952819,2.33067218473594,4.88330061787225,13.9163148469698,21.1937140075316,28.3933743291304,39.4298730534633,37.070723338246,56.085402390124,54.2318407602258,67.9697829055925,69,69,,,45.085402390124,56.085402390124,11.0
1000,40.5,15.5,1.1932809010598,1.90635126297082,3.9732104558634,14.0173216738945,22.3866411430275,30.0938408196835,40.8493250348247,39.3528560558338,64.2962011375474,61.4142854329375,78.6231909740015,69,69,,,53.2962011375474,64.2962011375474,11.0
1001,41.5,15.5,1.28677455808396,2.29049158750814,4.36003666034011,11.9494322783781,22.3477872652659,27.073585727013,37.9290028817535,41.8767816136178,65.137807283709,72.0359889339141,90.3693216954334,69,69,,,54.137807283709,65.137807283709,11.0
1002,42.5,15.5,0.864643469290301,1.80913738856687,2.36114364562095,7.88775102125678,14.1086033780832,19.557301275984,24.3599374480585,32.4549784802547,48.6787703057337,66.4686124629106,81.6726236044665,69,69,,,37.6787703057337,48.6787703057337,11.0
1003,43.5,15.5,1.06529531998127,1.94406031632502,2.91663903902423,8.44676894681937,17.1139826762297,22.0485473834506,30.341357828549,29.5445353170728,41.3393469056414,41.5584860133322,50.1321268292835,69,69,,,30.3393469056414,41.3393469056414,11.0
1004,44.5,15.5,2.7439845480078,4.69258312512754,8.33071602445516,19.8702228740397,35.7351545387968,46.1453255238807,58.9599513756604,58.9329302705474,84.1707515903997,88.7602691862882,102.419822030127,69,69,,,73.1707515903997,84.1707515903997,11.0
1005,45.5,15.5,2.76499485601956,4.54756236033589,7.97343227855246,17.6885992935731,33.5233508791649,40.4443305884678,56.9359586495389,67.2707324508746,84.8230327830565,96.2877218269271,110.725181494449,95,95,,,77.8230327830565,84.8230327830565,7.0
1006,46.5,15.5,2.33491159914507,3.79109217511855,6.46393613432126,13.0772629950463,24.9904304794075,34.2133773765807,41.1150878736954,42.960885982243,56.702948806465,64.9137584684759,74.0517273021132,0,0,,,48.702948806465,56.702948806465,8.0
1007,47.5,15.5,2.37589737950052,4.47513101712087,6.43620883861562,17.3602513741044,29.2836863476057,44.3709306874251,47.8887258514675,58.7396391230679,88.528285125734,112.153574647535,130.36941618511,0,0,,,80.528285125734,88.528285125734,8.0
1008,48.5,15.5,2.5015617449572,3.79768592972816,6.67322552207605,17.0388707379684,27.1868786594123,40.7972953501994,58.9565118030949,55.7024637189767,85.6560815268791,83.5020399239733,105.270756835398,0,0,,,77.6560815268791,85.6560815268791,8.0
1009,49.5,15.5,1.36421801753167,2.59352632041774,3.70663553183714,11.9186479103804,18.6085696689919,28.0097983541888,35.990171198082,35.9585433264481,56.3832581682714,57.291355009985,69.3295884005148,0,0,,,48.3832581682714,56.3832581682714,8.0
1010,50.5,15.5,0.944836454398267,1.83341791233577,3.05624310645504,7.37505671767101,14.6822051042552,22.0755316291197,26.8169838412032,30.3395818578056,40.3103849294477,53.4999031260368,63.8985145564043,0,0,,,32.3103849294477,40.3103849294477,8.0
1011,51.5,15.5,0.867806540802503,1.5518973938373,2.53598155428605,6.08699144769452,12.9207394816534,18.838696403413,25.8284437239017,31.8588705731897,41.4694131249301,49.8806375100186,58.5270216221093,0,0,,,33.4694131249301,41.4694131249301,8.0
1012,52.5,15.5,0.922729648634046,1.62348619788578,2.69096015646037,9.0469898057393,12.7778669552701,18.4638108839534,28.8066003127868,30.5059459920694,39.834685518574,43.4476688293564,49.8899130595751,35,35,,,36.834685518574,39.834685518574,3.0
1013,53.5,15.5,1.00441940489375,1.57073909374528,3.1422558811531,9.19081479860844,17.26093326428,27.3103000522208,34.0871804040191,37.6040803241273,57.2765510121139,66.7013837407706,76.8494862152498,35,35,,,54.2765510121139,57.2765510121139,3.0
1014,54.5,15.5,0.85280559853981,1.59338449183534,2.35674891003476,8.05374497480501,15.3098715336247,22.3387849388336,27.6135223127887,30.2434915160485,40.8669939519077,48.2949364058728,54.7345028972305,35,35,,,37.8669939519077,40.8669939519077,3.0
1015,55.5,15.5,0.946102256361069,1.60543321119464,2.65283677711413,6.90596719714927,15.7435238930058,19.5273702314218,26.2511716461491,27.2425809266708,42.146705238248,45.0168395355726,55.9006118621671,35,35,,,39.146705238248,42.146705238248,3.0
1016,56.5,15.5,1.43522921482365,2.7197420575024,5.49950458765028,12.2990264789625,22.6338413736124,33.8083548638512,40.7739575140827,45.0901029833541,66.7084548160625,86.4368553806834,100.820169061479,35,35,,,63.7084548160625,66.7084548160625,3.0
1017,57.5,15.5,0.0572391316535871,0.104997089583575,0.330522875894384,0.767689135600267,1.44135873911242,1.59713650063291,2.77170086683349,3.20562265655168,3.46318730890273,3.85927982164311,4.15674330092391,35,35,,,0.4631873089027301,3.46318730890273,3.0
1018,58.5,15.5,0.081942960703538,0.147859300521198,0.529050947988574,1.19775166106795,1.91277160553935,2.8427351495189,3.98776603199385,4.99851138528146,4.78522138796345,3.61900138496454,2.355046934763,35,35,,,1.7852213879634498,4.78522138796345,3.0
1019,59.5,15.5,0.0593479984325723,0.101597284871082,0.156278449165159,0.623677662672659,0.779283700954133,1.16988947457212,1.43720518859886,1.78671129662277,2.36034650921621,2.73950072490514,3.17084575163279,35,35,,,-0.6396534907837901,2.36034650921621,3.0
1020,60.5,15.5,0.0422744241416287,0.0743248818100492,0.104813965255728,0.346042297414191,0.576534358746459,0.676952611248241,1.08656170619324,1.25363686925302,1.68993450583331,1.90277752943684,2.23747280786149,35,35,,,-1.31006549416669,1.68993450583331,3.0
1021,61.5,15.5,0.0326762451752529,0.0581218107650453,0.094033669407948,0.302522943173284,0.54468426043617,0.712536127254788,1.01250295785078,1.1357009230691,1.7123412862181,1.90366580888451,2.35812102262356,35,35,,,-1.2876587137819,1.7123412862181,3.0
1022,62.5,15.5,0.0217069639611236,0.0469247336049842,0.086667691339346,0.220421327659488,0.48238839821948,0.67567344803398,0.86639985080902,0.996431540437204,1.46489468774533,1.7863076389207,2.14488600858846,35,35,,,-1.53510531225467,1.46489468774533,3.0
1023,63.5,15.5,0.0325524158669394,0.0940738056782694,0.125744455155195,0.333902067520603,0.584088291839871,0.761025299218265,0.931411294450339,1.13597505989537,1.78796702803339,2.41554004160483,2.90813324563724,35,35,,,-1.21203297196661,1.78796702803339,3.0
1024,0.5,16.5,2.54974281059453,4.56939890708109,5.94650087368211,14.9804494452058,24.9254772719491,33.0376587714202,49.473860219459,40.279101279742,75.5801932181337,62.0657651340228,90.1741256612696,88,88,,,70.5801932181337,75.5801932181337,5.0
1025,1.5,16.5,2.6778191110397,4.36236395621723,6.80869315298051,15.9184227745725,27.0831315094371,38.939613842641,45.0820163878136,48.0119452375883,84.2914449034439,91.6281196410409,105.281136886671,34,34,,,78.2914449034439,84.2914449034439,6.0
1026,2.5,16.5,1.61713557615377,3.29218759781574,4.36424328802099,11.0218973746943,18.1237196151158,20.752834655141,32.4581507382483,37.1873052198938,48.8391832041861,54.7331933972532,63.8447369703112,34,34,,,42.8391832041861,48.8391832041861,6.0
1027,3.5,16.5,0.832423656039046,1.78991805526541,2.96494819216802,9.15462748801678,16.9635553350477,18.8400733737335,31.6224864129102,40.1438562842298,50.2881058972204,58.6894122273592,67.007081403003,34,34,,,44.2881058972204,50.2881058972204,6.0
1028,4.5,16.5,0.928997018865257,1.59417635096279,2.47249253573137,6.32992501629497,9.8537286558525,13.3143268426203,19.8108465416449,25.6854977732102,33.8343795639945,41.0855881009235,48.263039862199,34,34,,,27.834379563994503,33.8343795639945,6.0
1029,5.5,16.5,0.6869068380068,1.20500214694703,2.26386559210855,4.98308372077252,9.78061560772478,13.0281400579079,20.2862971153165,27.4813115961135,30.7394949275714,33.5612447733861,35.6375649965855,34,34,,,24.7394949275714,30.7394949275714,6.0
1030,6.5,16.5,0.740840167352327,1.45102135092053,1.92248595010016,5.99275684076534,10.0951062823364,15.0370648102683,21.4034663855588,25.3280652409899,32.5622427766884,37.7575129761564,43.6568248916758,34,34,,,26.5622427766884,32.5622427766884,6.0
1031,7.5,16.5,0.74473180138817,1.41614238642906,2.57053094696789,6.42029516938847,10.8872929124858,16.787940262236,20.5410395227611,32.2965729206711,37.6904732158348,47.0719588402864,52.4916908392045,34,34,,,31.6904732158348,37.6904732158348,6.0
1032,8.5,16.5,0.743929816100854,1.41542950647994,2.06178624250804,5.74740567639859,12.4038230361565,16.7633025309535,22.9690714732746,29.3503906799178,33.8739885762999,38.0887348642813,41.5131090133644,34,34,,,27.8739885762999,33.8739885762999,6.0
1033,9.5,16.5,0.57621056026254,1.16573937313827,1.79266938501994,5.09858918648741,9.26300439528479,13.8625054619039,20.3662698292224,30.8410141065041,33.4149145010069,36.9837009772694,39.7243807049829,66,66,,,29.414914501006898,33.4149145010069,4.0
1034,10.5,16.5,0.604784151970575,1.24662896648701,1.85673526025254,4.56108458353293,7.87580991841805,13.2571742344128,19.9695403836463,29.1744315953959,34.39450277943,39.8654386899312,44.1210075281122,66,66,,,30.39450277943,34.39450277943,4.0
1035,11.5,16.5,0.950254940903787,1.64918883681206,2.2087719980566,5.77757281511024,11.3927840937998,13.8653876879289,23.1509853781233,30.7281291358661,35.0054942767712,39.5321571784529,43.468056293557,66,66,,,31.0054942767712,35.0054942767712,4.0
1036,12.5,16.5,1.38647855901227,2.45184365837197,4.79139846624417,13.4280773157637,22.3158863947995,28.4682453666546,33.6262349452863,36.2132312690492,56.8731640462558,63.8507999171301,71.9552747576257,66,66,,,52.8731640462558,56.8731640462558,4.0
1037,13.5,16.5,1.33267011494088,2.34433816327382,5.77257648279329,16.1083092241806,23.5328605621919,30.4719521408712,38.984390827291,39.3688382712162,68.7891639272784,64.8219558825624,83.1316073526299,66,66,,,64.7891639272784,68.7891639272784,4.0
1038,14.5,16.5,1.36116753140927,2.54046701574076,6.04379156253138,14.9224416942308,25.0200273296357,33.4511765012376,45.4460571336272,45.6346304585125,87.5448503815709,81.7827066702721,110.25814183619,66,66,,,83.5448503815709,87.5448503815709,4.0
1039,15.5,16.5,1.09009327555093,2.27912303489306,4.98932455902909,14.8093644373939,20.4531404470692,27.8201541051096,43.7876529398782,41.7640689729983,73.882617207028,68.3413659497561,94.3611917034663,66,66,,,69.882617207028,73.882617207028,4.0
1040,16.5,16.5,1.48913852333458,3.42184070787472,6.04757393090443,27.3563033730272,37.3336321918133,63.2580590516358,79.1089444822636,98.1977269920457,124.469229656669,144.64006572079,166.359143857461,66,66,,,120.469229656669,124.469229656669,4.0
1041,17.5,16.5,1.89195867669801,4.48422365442915,10.1136214971884,30.9270179681887,52.0467713645897,78.410769722615,102.17776098394,107.091716651814,144.290365284467,159.662692350599,181.797830273355,90,90,,,128.290365284467,144.290365284467,16.0
1042,18.5,16.5,3.26618123152894,4.78344772755451,8.61568353553724,25.174207272133,34.908184290683,45.6113414078627,65.4618141384845,66.7469403980011,102.226746522795,102.596251669463,129.41762880606,90,90,,,86.226746522795,102.226746522795,16.0
1043,19.5,16.5,1.88146147727923,3.04723599387516,4.88480644067053,14.2972477184901,21.3583629896044,27.9711340402803,37.7559950210636,41.8452483667821,66.1534001170093,71.9245893992799,88.3831227972799,90,90,,,50.1534001170093,66.1534001170093,16.0
1044,20.5,16.5,1.32879588970893,1.86041706728702,3.62963258104831,8.77807550365602,17.6787861310027,22.1017758871738,31.9623887323738,28.1712663563414,50.040328578189,43.8419885485855,60.803362697064,90,90,,,34.040328578189,50.040328578189,16.0
1045,21.5,16.5,1.10470978042239,1.95040133431548,3.62480362275304,8.23442333549299,14.4066680772013,18.1693949139034,26.9757344303609,29.4696356291315,46.5891980928832,49.7334458981102,64.0229087846158,90,90,,,30.5891980928832,46.5891980928832,16.0
1046,22.5,16.5,0.799449094492263,1.47617850661753,3.02937663047317,7.39012286676738,15.8678263393212,16.8960842330609,25.7323123556445,28.4871578631273,44.3956133507992,48.64201690943,61.6840026136807,90,90,,,28.3956133507992,44.3956133507992,16.0
1047,23.5,16.5,0.730508011791527,1.34627186341571,2.75072274919155,7.39202535902092,13.6326766122164,17.66738965788,27.421951188576,29.3507643504869,44.1945594139432,46.5744619791472,59.2290641227475,90,90,,,28.194559413943203,44.1945594139432,16.0
1048,24.5,16.5,1.12789958310139,1.90889369408715,3.98972757225001,9.82756774741839,16.7564032248577,21.734476289922,32.488456938969,28.8916100344124,53.5122731559376,46.1567404467979,66.1597518762564,90,90,,,37.5122731559376,53.5122731559376,16.0
1049,25.5,16.5,1.14012906314276,1.91694335799545,4.0818801690861,11.2904508954913,17.8640855531078,24.7333361958573,31.1708996705089,32.996360750579,58.0480258181011,59.2768894328326,72.8586904862959,90,90,,,42.0480258181011,58.0480258181011,16.0
1050,26.5,16.5,1.02302759567632,1.85342961009702,2.82107799964342,6.56165214812449,12.0571871975516,17.0581068653971,24.1519111074369,26.5478130631708,40.6366749834814,44.0363053085828,55.125235275308,90,90,,,24.6366749834814,40.6366749834814,16.0
1051,27.5,16.5,0.662034202810439,1.61070217318249,2.82665136288444,6.87373056668526,12.5549383777641,17.693005768998,24.5762959167424,29.4777538409539,38.159701491559,44.6920354974679,52.300293027607,50,50,,,23.159701491559,38.159701491559,15.0
1052,28.5,16.5,1.02237955653094,2.53628130170691,4.41793905452446,10.6308594692148,18.1035443141661,24.9047845394619,31.5732060783961,33.1330346149435,53.5009868296084,55.2847594468018,67.1708269698217,97,97,,,35.5009868296084,53.5009868296084,18.0
1053,29.5,16.5,1.3175162797697,2.83768117058249,4.3763100879195,11.586976147871,17.6819396649436,26.145091388107,30.8470192368611,31.1697070542844,53.9350441885124,53.2194524545941,64.2591906337986,97,97,,,35.9350441885124,53.9350441885124,18.0
1054,30.5,16.5,1.08509845688608,1.6909765392588,3.90708161056929,10.3512536385591,16.6136530831307,22.3819292112987,29.2848851949668,27.822592435682,40.8396193178336,40.9620662864434,48.7915159135218,97,97,,,22.8396193178336,40.8396193178336,18.0
1055,31.5,16.5,0.996179445335676,1.98494566794462,4.06815175163593,8.36175466907857,17.0357530768445,24.376612829863,30.4266692584746,36.6647573940197,47.9339833748872,59.7428274934271,70.4347489173729,97,97,,,29.9339833748872,47.9339833748872,18.0
1056,32.5,16.5,1.65597459718232,2.63567196122725,5.0292435296982,11.2472842767207,18.5472209023187,27.0372847720225,32.0286197155392,34.4728051895469,51.3614841777101,58.1183145811908,65.9602327556345,97,97,,,33.3614841777101,51.3614841777101,18.0
1057,33.5,16.5,2.12906674284073,3.9687869976143,10.4151161420253,26.7232453726577,37.839009752294,57.8939071916644,83.7117578039698,84.8051979099872,115.439959032049,122.23151533904,143.037858872402,97,97,,,97.439959032049,115.439959032049,18.0
1058,34.5,16.5,3.82028756950328,7.981141072941,12.8342660222496,35.5679352454957,61.9242899580228,83.0310937571018,122.760621924038,145.346839699524,163.711003027455,180.2003484554,194.626370186241,97,97,,,145.711003027455,163.711003027455,18.0
1059,35.5,16.5,1.82151316338705,2.37011952373301,4.53134047743836,10.4952362672076,22.5348038318104,29.489473078855,37.7678026703442,37.9085306510401,72.9952790160929,70.0307672178749,89.0275245333829,69,69,,,61.995279016092894,72.9952790160929,11.0
1060,36.5,16.5,2.14875145125365,4.19341763407995,6.86228913877186,17.0790266017429,25.5941960513605,43.1503763889252,50.0848995853749,49.9360733263204,90.4600643654478,88.30902224787,107.337647140012,69,69,,,79.4600643654478,90.4600643654478,11.0
1061,37.5,16.5,2.65667363447352,6.81410564947024,11.0950500505923,31.9627466849226,48.5525187367153,57.3548608764299,87.3424814941702,94.5560948069994,137.526218115618,146.370115128928,180.324383942146,69,69,,,126.526218115618,137.526218115618,11.0
1062,38.5,16.5,3.90652833676341,7.52177013673271,15.1269195121729,39.3800130308443,58.7036951046706,65.9691277495699,100.324779739312,123.621970639766,150.745268401097,173.779121166659,196.331854025553,69,69,,,139.745268401097,150.745268401097,11.0
1063,39.5,16.5,2.71297821955781,4.55201106076248,14.6589094644965,40.5693449702409,60.0989784283943,73.0538991058225,117.33961045817,132.312400924359,153.814221385743,173.073918100075,191.548274817885,69,69,,,142.814221385743,153.814221385743,11.0
1064,40.5,16.5,2.98160943067395,4.27673858007868,6.72148963974162,34.9916842971103,50.3436766155767,71.2321246553324,100.575944944416,110.718830266672,133.124467384456,147.721654634601,162.850909954828,69,69,,,122.124467384456,133.124467384456,11.0
1065,41.5,16.5,1.87563430294269,3.71321461240563,7.22338895142878,18.932008980404,32.7698907101488,45.4722767396887,55.4106946342188,60.4573178603973,92.3300693027053,105.09075043135,120.268629663436,69,69,,,81.3300693027053,92.3300693027053,11.0
1066,42.5,16.5,1.32331338598829,2.50900476071869,5.19931709363734,14.0220133843136,24.8223771145255,36.7963088965728,41.5379118534688,48.387968406227,75.9288428445485,107.507554533947,129.723726238286,69,69,,,64.9288428445485,75.9288428445485,11.0
1067,43.5,16.5,1.48372026728499,2.51710245759542,5.01963050104977,11.7860431854244,23.4354277465102,28.5780596577103,36.5790227124219,36.3300704813369,64.2210310207932,61.0766233496931,77.1301480236461,69,69,,,53.221031020793205,64.2210310207932,11.0
